Injured,MP,FG,FGA,FG%,2P,2PA,2P%,FT,FTA,TRB,AST,TOV,PTS,MP_total,PER,3PAr,FTr,ORB%,TRB%,AST%,STL%,BLK%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
0,28.4,5.8,13,0.447,2.9,5.5,0.524,2,2.5,3.3,1.8,0.9,16.6,1985,15.7,0.581,0.191,1.1,6.4,9.8,0.8,0.5,23.4,3.2,1.2,4.3,0.105,2,-1.7,0.4,1.2
0,28.4,4.8,10.6,0.454,4,8.5,0.467,1.8,2.4,3.2,1.4,1.3,12.3,1790,12.2,0.201,0.225,3.2,7,9.3,1.3,0.4,20.9,1.6,0.6,2.2,0.06,-1,-1.2,-2.2,-0.1
0,28.4,4.1,9.9,0.41,1.6,2.8,0.559,1,1.1,3.2,2.1,0.9,11.5,2272,10.8,0.713,0.113,2.4,6.7,11.2,0.9,0.5,17.6,1.5,1.9,3.4,0.071,-0.8,-0.9,-1.7,0.2
0,28.4,5,11.9,0.417,3.6,7.8,0.458,1.7,2.3,2.7,6.7,2.5,13.1,1649,17,0.345,0.189,2.5,5.5,41.2,2.4,1.3,24.4,1.5,1.3,2.8,0.081,2.2,-0.3,1.9,1.6
0,28.4,3.7,7.2,0.509,3,5.7,0.536,1.4,2,5.3,4.9,1.5,9.4,1957,14.8,0.212,0.275,3.8,10.5,22.6,1.9,2.8,14.4,2.5,2.6,5.1,0.125,0.2,2.3,2.5,2.2
0,28.4,5.5,12.3,0.445,3,6,0.492,2.4,2.8,3.4,1.5,1.8,15.8,2330,16.5,0.507,0.229,2.3,6.6,8.6,1.5,1.4,23.6,4.2,1.9,6.1,0.126,2,-0.6,1.4,2
0,28.4,4.1,10.6,0.385,1.6,3.4,0.452,2.1,2.6,6.3,1.4,2.1,12.8,1903,13.2,0.677,0.249,3.6,12,8.4,2.7,1.6,21.5,-0.1,2.1,2,0.05,-1.1,0.1,-0.9,0.5
0,28.4,4.1,8.7,0.469,3.2,6.5,0.488,1.8,2.2,3.5,5.6,2,10.9,1961,15.5,0.255,0.25,1.7,7.1,31.1,1.7,0.1,19,3.4,2.2,5.6,0.136,0.7,0.5,1.2,1.6
0,28.4,3.5,8.2,0.425,2.2,4.8,0.466,0.8,1,4.4,1.6,1.1,9.1,2240,11,0.416,0.118,3.3,8.3,8.2,1.9,2.5,15.1,0.4,1.5,1.9,0.041,-1.6,0.5,-1.1,0.5
0,28.4,6.6,13,0.506,5,8.6,0.585,3.8,4.9,6.8,1,1.7,18.6,1787,21.6,0.343,0.372,6.4,12.6,5,1.7,9.6,24.7,2.8,3.8,6.6,0.177,0.7,2,2.8,2.2
0,28.4,3.9,10.7,0.363,1.4,3.3,0.413,1.6,1.8,2.3,4.2,1.4,11.9,2162,12.1,0.691,0.172,1.9,4.5,21,1.6,0.5,19.5,1.6,1.2,2.8,0.062,0.2,-1.2,-1,0.5
0,28.4,3.3,7.6,0.431,1.5,3.2,0.46,1.4,1.7,2.7,1.9,1,9.7,1902,10.7,0.579,0.221,1.6,5.3,9.2,1.6,1.2,14.2,1.6,2.6,4.2,0.107,-1.6,1,-0.5,0.7
0,28.4,5.6,10.6,0.529,5.6,10.6,0.53,2.3,3.2,6.9,1.3,1.8,13.6,1991,17.9,0.003,0.302,7.4,14.3,8.4,0.7,3.9,22.9,2.4,3.2,5.6,0.135,-0.5,0.4,-0.1,1
0,28.4,3.7,8.7,0.422,2.1,4.5,0.454,1.6,2.2,3.9,1.2,1.1,10.7,2132,12,0.483,0.253,3,8.2,7,1.1,1,18,1.8,1.7,3.5,0.079,0.1,-0.2,-0.2,1
0,28.4,5.2,12.3,0.421,4.1,8.9,0.454,2.8,3.3,7.3,1.3,1.7,14.3,2047,17.7,0.274,0.271,7.1,14,7.9,1.3,5,24.6,1.5,2.9,4.4,0.102,0.6,0.3,0.9,1.5
0,28.4,3.7,8.7,0.422,1.8,3.6,0.5,0.9,1.1,5.4,1.2,0.6,10.1,2133,12.6,0.586,0.132,3.8,10.3,6.1,1.6,2.5,14.9,1.9,1.9,3.8,0.086,-0.4,0.2,-0.3,0.9
0,28.4,5.5,11,0.5,5.5,11,0.502,2.4,3.4,8.9,2.7,1.6,13.4,2156,21.9,0.005,0.307,9.3,18.3,15.7,1.2,4.8,22.9,3.7,4,7.7,0.171,2.2,2.2,4.4,3.5
0,28.5,2.8,6.8,0.42,2,3.9,0.517,1.2,1.6,2.9,3.2,1.3,7.7,2305,10.7,0.42,0.23,1.8,5.9,16.7,1.6,0.3,14.1,1.8,2.3,4.1,0.085,-1.4,0.5,-0.9,0.6
0,28.5,4,8.3,0.48,3.9,8,0.491,2.2,3,3.6,2.8,1.6,10.2,1766,14.9,0.037,0.357,5.6,7.6,16.2,2.1,0.6,18.3,2.4,1.7,4.2,0.114,0.1,0.4,0.5,1.1
0,28.5,4.5,9.3,0.483,3.3,6.1,0.548,1.5,1.9,4.1,3.4,1.5,11.5,2280,13.3,0.343,0.206,3.3,8.3,15.7,1.9,2,17.8,1.7,2.6,4.3,0.09,-1.1,0.6,-0.5,0.9
0,28.5,4.2,10.3,0.408,2.6,5.6,0.464,5.3,6.3,2.5,2.5,1.6,15.3,1274,7.3,0.193,0.275,5.2,7.3,3.3,1.7,1.2,9.4,0.2,1.3,1.6,0.059,-3.2,0.6,-2.6,-0.2
0,28.5,4.1,8.2,0.502,4.1,8.2,0.504,1.6,2.1,9.4,1.4,1.5,9.8,2223,15,0.003,0.261,12.5,17.9,7.9,1.1,1.9,16.2,2.2,2.3,4.5,0.098,-1.2,-0.2,-1.4,0.3
0,28.5,5,11.5,0.44,4,8.4,0.477,2,2.2,3.9,4.1,2.1,13.1,2277,15.4,0.267,0.193,2.2,7.8,23.1,1.9,0.3,22.6,2.3,2.6,4.9,0.104,0.4,-0.3,0.1,1.2
0,28.5,3.3,7.3,0.447,2.1,4.3,0.492,1.9,2.2,3.7,0.9,1,9.6,2337,11.8,0.409,0.306,5.2,7.1,4.7,1.3,1.3,14,3.6,0.7,4.4,0.09,-0.7,-0.7,-1.4,0.3
0,28.5,4.3,9.9,0.435,2.6,5.4,0.491,1.5,1.8,3.4,2.3,1.1,11.7,2052,13,0.456,0.181,1.9,6.8,12.4,1.5,1.4,18.6,1.9,2.3,4.2,0.097,-0.5,0.2,-0.3,0.9
0,28.5,3.3,6.2,0.536,3.3,6.2,0.538,1.9,3.1,7.2,1,1,8.6,2306,14.6,0.004,0.496,8.9,15,5.4,1.8,2.3,14.2,3.3,4.7,8,0.166,-1,1.6,0.6,1.5
0,28.5,5.2,12.3,0.428,4,8.3,0.477,1.9,2.9,2.9,4.8,2.9,13.6,1508,12.3,0.32,0.24,2.2,5.5,27.3,2.1,1.1,24.8,-1.2,1.2,0,0.001,-1.6,-0.4,-1.9,0
0,28.5,3.4,8.4,0.402,1.8,4,0.449,0.7,0.9,3.9,2.3,1.2,9,1537,11.7,0.528,0.106,1.4,7.5,11.9,2.6,0.5,15.5,0.8,1.6,2.4,0.075,-1.1,1.1,-0.1,0.8
0,28.5,5.5,12.4,0.44,4,8.2,0.487,2.9,3.3,5.5,2.2,1,15.3,2250,17.3,0.337,0.266,3.1,10.4,11.9,1.9,1.2,22.5,3.3,2,5.3,0.113,1.2,0,1.2,1.8
0,28.5,4.7,7.1,0.669,4.7,7.1,0.669,2.8,4.6,9.7,3.7,1.6,12.2,1597,20,0,0.646,12.2,18.1,18.7,1,1.9,15.7,4.3,1.8,6.1,0.183,1.5,0.9,2.4,1.8
0,28.5,6.2,13.2,0.469,3.6,6.8,0.54,2.4,3.3,4.6,1.4,1.7,17.4,1622,16.3,0.489,0.247,3.6,8.5,7.2,1.2,5,24,1.6,1.8,3.5,0.103,0.3,0.1,0.4,1
0,28.5,4.2,9.5,0.446,2.3,4.3,0.535,2.1,2.5,1.9,2.7,1.5,12.4,1965,11.8,0.545,0.265,0.9,3.8,13.4,1.1,1.2,17.8,1.8,0.5,2.3,0.056,-0.5,-1.4,-1.9,0.1
0,28.5,3.3,7.9,0.42,2.3,5,0.464,0.9,1.2,4.9,1.9,1,8.5,1909,12.1,0.365,0.147,2.9,10.2,10.1,2.1,0.6,15.2,0.6,2.4,3,0.074,-0.8,1.1,0.3,1.1
0,28.5,4.8,10,0.484,3,4.7,0.641,2.1,2.5,7,2.9,1.8,13.5,1997,16.4,0.528,0.251,4.8,13.6,16,1.9,2.1,19.7,2.5,2.6,5.1,0.121,0.3,0.9,1.2,1.6
0,28.5,5.3,12.4,0.43,5.3,12.2,0.435,3.4,5,8.6,2.5,3.3,14.1,2309,14.6,0.018,0.4,10.4,17.2,14.7,1.9,2.1,27.2,-1.9,2.9,1.1,0.022,-2.7,0.1,-2.6,-0.4
0,28.5,3.5,7.8,0.448,1.9,3.7,0.513,1.3,1.6,2.7,3.5,2.2,9.8,1140,10,0.401,0.265,4.1,8.2,5.5,1.4,1.1,13.6,0.8,0.7,1.5,0.064,-1.9,0.2,-1.6,0.1
0,28.5,4.9,10.2,0.479,4,7.6,0.531,2.1,2.8,6,1.8,1.1,12.8,1968,13.8,0.257,0.278,4.9,11.1,8.9,1,1,19.2,1.6,1.7,3.3,0.079,-0.9,-0.7,-1.6,0.2
0,28.5,6.4,12.4,0.519,6.2,11.8,0.528,2.4,3.1,8.9,0.7,1.9,15.5,2135,20.3,0.048,0.252,14.6,17.6,4.8,0.9,1.1,24.7,4.3,2.1,6.4,0.145,1.6,-2.5,-0.9,0.6
0,28.5,2.1,4.9,0.424,2.1,4.9,0.427,1.7,2.4,5.1,2,1.2,5.9,2220,10,0.005,0.479,7.6,10.6,10.8,1.6,1.9,11.9,1.4,3.5,4.9,0.105,-2.9,1.3,-1.5,0.3
0,28.5,5.5,12.5,0.439,4.1,9,0.454,3.3,3.9,2.7,5.9,2.8,15.7,2255,17.9,0.278,0.316,1.6,5.2,34.4,2.1,0.8,26.6,2.8,3,5.9,0.125,1.5,-0.2,1.3,1.9
0,28.5,4,9.1,0.436,1.6,3.5,0.466,1.4,1.6,4.2,2,1.1,11.7,2312,16.5,0.619,0.172,2.7,8.4,10.3,2.2,2.8,17.5,4,3.9,7.8,0.163,2.6,2,4.6,3.8
0,28.5,3.6,8.8,0.416,2.1,4.5,0.468,1.4,1.9,6.1,1.7,1.5,10.2,2341,12.7,0.485,0.217,4.5,11.5,8.8,1.5,1.8,16.9,1.7,2.3,4,0.082,-0.2,0.2,0.1,1.2
0,28.6,4.9,10.8,0.45,4.3,9,0.474,3.8,4.6,11,2.3,2,14,1714,20.7,0.164,0.427,14.5,21.5,12.9,1.3,1,22.4,3.4,1.5,4.9,0.138,2.7,-1.2,1.5,1.5
0,28.6,4,9.8,0.406,3.3,7.4,0.44,2.8,3.6,2.8,3.6,1.8,11.5,2171,13,0.243,0.364,2.2,5.6,20.3,1.2,0.6,21,1.7,0.8,2.5,0.055,-0.6,-1.3,-1.8,0.1
0,28.6,4.4,9.9,0.44,2.9,6,0.48,1.8,2.5,2.6,2.1,1.4,12,1661,12.4,0.391,0.256,1.9,5.2,11.5,1.2,0.1,19.7,1.5,0.6,2.1,0.059,-0.5,-1.3,-1.8,0.1
0,28.6,4.1,8.5,0.484,3.2,6,0.535,1.6,2,5.2,2.6,1,10.8,2317,13.4,0.301,0.238,4.9,9.7,13.1,1.2,0.8,16,3.1,2.4,5.5,0.113,-0.8,0.2,-0.6,0.8
0,28.6,4.6,10.1,0.456,4.6,10,0.458,2,2.5,6.6,1.6,1.8,11.3,1344,13,0.008,0.25,8.8,12.9,9.9,1.5,0.4,20.1,0.4,1.6,2,0.071,-2,-0.6,-2.6,-0.2
0,28.6,3.5,9,0.391,1.6,4.2,0.378,2.7,3.3,4.9,3,1.1,11.7,2318,13.7,0.534,0.363,2.1,9.2,15.7,1.8,1.1,17.7,3.2,2.9,6.1,0.126,-0.4,1.2,0.8,1.7
0,28.6,3.9,8.7,0.452,3,5.9,0.507,0.7,1.2,4.8,2.1,1.3,9.5,1804,13.3,0.324,0.142,5.7,9.6,11.7,2.1,1.2,16.7,1.6,1.8,3.4,0.09,0.1,0.7,0.8,1.3
0,28.6,3.7,9.5,0.395,2.8,6.5,0.435,1.4,2.4,4.9,1.6,1.5,9.9,1388,12.4,0.489,0.211,2.2,6.4,10.3,1.1,0.2,18.8,1.5,1.4,2.9,0.1,-0.3,-0.7,-1,0.4
0,28.6,2.4,5.9,0.403,0.6,1.6,0.4,0.7,0.9,4.8,1.3,0.9,7.2,1581,15.1,0.016,0.636,16.9,20.9,5.1,1.4,1.2,11.3,2.8,2.9,5.7,0.174,-0.3,0.4,0,0.8
0,28.6,5.9,11.7,0.505,4.3,7.9,0.544,2.2,2.4,4.5,3.2,1.4,15.6,1832,17.8,0.326,0.203,3.8,8,16.2,1.2,0.6,20.7,4.2,2.3,6.5,0.171,2,0.1,2.2,1.9
0,28.6,4.9,10.9,0.449,3.6,7.4,0.481,1.5,1.8,3,5.4,2.1,12.6,1860,15.5,0.32,0.164,1.7,6,32.1,1.3,0.1,22.3,2.8,2.2,5,0.13,1,-0.3,0.7,1.3
0,28.6,2.3,4.2,0.541,2.3,4.2,0.545,0.9,2.3,8.7,1.5,0.9,5.5,1975,15.8,0.007,0.548,14.1,18.3,8,2.4,3.6,10,2.4,2.3,4.7,0.115,0.7,1.2,1.9,1.9
0,28.6,4.1,8.2,0.499,2.7,4.7,0.576,2.9,3.4,6.2,3.7,2.5,12.5,1942,14.4,0.424,0.417,4.6,11.7,17.6,1.5,1.6,17.8,2.4,1.9,4.3,0.106,-0.4,0.9,0.4,1.2
0,28.6,3.1,7.2,0.431,1.2,2.9,0.417,0.5,0.8,2.4,3.3,1.3,8.6,2285,10.9,0.604,0.108,0.9,5.1,17.9,1.2,0.3,14.6,2.2,1.8,4,0.085,-0.6,-0.4,-0.9,0.6
0,28.6,4.8,11,0.435,2.4,5.2,0.464,1.8,2.3,3,5.3,1.7,13.7,2058,17.2,0.523,0.205,2.6,5.8,27.7,2.3,0.9,20.9,4.4,2.3,6.7,0.157,2.4,0.7,3.1,2.7
0,28.6,5.1,10.5,0.487,4.1,7.9,0.521,2,2.7,7.2,1.6,1.4,13.3,2119,18,0.251,0.258,5.4,13.9,8,1.4,8.4,20,1.9,4.4,6.3,0.144,0,2.4,2.5,2.4
0,28.6,3.2,6.9,0.461,2,3.9,0.502,0.9,1.2,3.7,1.5,1,8.4,2144,12.1,0.426,0.173,5.4,8.1,8.6,1.8,0.6,13.7,2.9,1,3.9,0.088,0.2,0.1,0.2,1.2
0,28.6,4.3,6.8,0.634,4.3,6.7,0.637,2.2,3.1,9.9,1,1.5,10.8,2170,16.7,0.004,0.463,12.3,19.5,5.1,0.7,4,14.8,3.8,2.9,6.7,0.149,-1.1,0.2,-0.9,0.6
0,28.6,4,8.5,0.469,4,8.5,0.471,1.6,2.5,7.7,1.1,1.3,9.6,2287,13.9,0.004,0.29,9.3,16.1,6.7,1.4,2.4,17.9,1.3,3.8,5.2,0.108,-1.6,0.4,-1.2,0.5
0,28.6,3.9,7.4,0.533,3.9,7.4,0.536,1.5,2.4,7,2.3,1.5,9.4,2348,15.2,0.005,0.32,9.4,14.5,13.4,1.1,2.3,15.9,3.1,2.4,5.5,0.113,-0.3,0.7,0.4,1.4
0,28.6,3.9,8.2,0.47,3.9,8.1,0.476,2.1,3.2,5.7,5.3,2.1,9.9,2317,16.3,0.019,0.389,6.8,11.3,28.7,1.3,2.3,18.6,3.5,1.8,5.3,0.11,1.1,0.9,2,2.4
0,28.6,2.4,5.4,0.44,1.9,3.8,0.494,0.7,1.1,4.7,1.8,1.1,6,2348,9.8,0.297,0.202,3.8,9.5,8.9,2.1,1.5,10.9,0.6,3.4,4,0.082,-1.9,2,0.1,1.3
0,28.7,5.3,12,0.441,3.5,7.4,0.481,4.1,4.7,3.8,4.9,2.1,16.5,2150,22.5,0.388,0.393,3.8,7.7,28.2,2.5,0.8,25.8,6.5,3.2,9.7,0.216,5.1,1.6,6.7,4.7
0,28.7,4.9,11.3,0.431,3.5,7.4,0.477,2.5,2.9,3.3,4.6,2.2,13.5,1837,13,0.345,0.254,2,6.3,24.2,1.4,0.4,22.6,1,1.9,2.9,0.076,-1.5,-0.4,-1.9,0
0,28.7,4.9,11.1,0.443,2.9,5.5,0.525,1,1.4,6.1,1.9,1.7,12.9,1954,12.7,0.502,0.128,6.3,12,9.8,0.9,1.9,20.3,0.4,2.9,3.3,0.08,-0.4,-0.1,-0.4,0.8
0,28.7,4.1,7.5,0.554,4.1,7.3,0.558,1.7,2.3,7.5,1.5,1.4,10,2325,17.3,0.021,0.309,11.4,15.6,8.7,1.8,3.8,16.1,4.4,2.9,7.3,0.151,0,1,1,1.8
0,28.7,4.2,9.7,0.436,3.8,8.5,0.448,0.4,0.9,4.5,6.5,2.9,9.3,1319,12.4,0.121,0.094,4,8.6,34,2.1,0.2,20.3,-0.5,1.2,0.6,0.023,-1.4,-0.1,-1.5,0.2
0,28.7,2.1,5.7,0.363,0.4,1,0.4,0.5,0.6,4.1,5.5,1.9,6.2,1379,13.1,0.817,0.103,1.2,8.1,28.4,3.1,0.6,12.7,0.9,2.1,3,0.104,-0.8,2.4,1.6,1.2
0,28.7,4,9.6,0.42,2.6,5.7,0.463,2.1,2.7,4.3,2.6,1.6,11.6,1662,14.3,0.409,0.279,3.7,8.7,14.8,1.4,0.4,19.6,2.1,1.5,3.5,0.102,0.2,-0.1,0.1,0.9
0,28.7,4.2,9.3,0.451,3.4,7.1,0.481,2,2.4,2.1,4.6,1.5,11.2,2007,14.1,0.237,0.252,0.8,4.3,27.4,0.9,0,18.7,3.4,0.3,3.7,0.088,0.1,-2.1,-2,0
0,28.7,3.8,9.6,0.402,3,7,0.432,0.7,1,2.2,2.1,1.4,9.2,1435,8.8,0.264,0.103,2.5,4.6,11.6,2.3,1,18.8,-1.3,1.6,0.4,0.012,-4,0.3,-3.7,-0.6
0,28.7,3.8,8.3,0.458,3.2,6.6,0.489,2.3,2.7,4.8,1.4,1,10.4,989,11.8,0,1.028,13.7,18.1,4.7,1.1,4.3,12.5,0.5,2.2,2.7,0.13,-3.6,1.8,-1.8,0.1
0,28.7,4.5,9.7,0.467,2.3,4.8,0.485,1.2,1.4,2.4,2.7,1.1,12.5,1638,12.9,0.507,0.139,0.7,4.6,13.6,1.3,0.4,17.1,2.3,1.7,4,0.118,0.1,-0.4,-0.3,0.7
0,28.7,6.2,11.6,0.538,6.2,11.6,0.538,3.6,5,5.4,0.6,2.6,16.1,1808,16.3,0,0.43,7.2,10.5,4.1,0.6,2.4,25.5,1.5,2.8,4.3,0.115,-0.7,0.2,-0.6,0.7
0,28.7,5.6,13.8,0.405,3.4,7.7,0.447,2.3,3,3.5,4.8,2.8,15.6,1811,15.3,0.443,0.217,1.8,6.7,26.8,2.3,0.7,26.6,0.3,1,1.3,0.033,0.7,-1.5,-0.8,0.6
0,28.7,5.4,9.1,0.593,5.4,9.1,0.593,2.8,5.5,9.1,1.5,3,13.6,1748,17.1,0,0.606,11.4,18.4,9.1,0.9,3.7,23.5,0.6,2.3,2.8,0.078,-1.2,0.2,-1.1,0.4
0,28.7,3.6,7.8,0.46,3.1,5.9,0.523,1.2,2.1,4.2,2.6,1.5,8.8,1894,12,0.236,0.267,3.6,8.5,14.5,2.1,0.7,16,0.8,2.6,3.4,0.085,-1.1,1.1,0,1
0,28.7,5,9.9,0.504,4.3,8,0.536,1.4,2.3,5.9,1.8,1.7,12,2037,14.4,0.19,0.237,7.4,11.4,10.8,1.4,1.3,19.1,2.4,2.3,4.7,0.11,-0.4,-0.1,-0.5,0.8
0,28.7,5.2,10.6,0.493,4.7,9.1,0.52,1.7,2.7,4.3,6.2,2.7,12.7,1808,16.5,0.138,0.252,3.8,8.2,34.9,2.2,1,21.9,1.4,1.4,2.8,0.075,0.1,-0.3,-0.2,0.8
0,28.7,3.6,8.4,0.434,1.9,4,0.472,0.8,1.2,3.5,3.4,1.3,9.9,2041,13,0.522,0.148,3.9,6.8,17.9,2.3,1.1,15.3,3.1,1.3,4.4,0.102,0,0.1,0.2,1.1
0,28.7,4.9,10.4,0.471,4.8,10.1,0.479,1.8,2.4,6.8,3.4,1.8,11.7,1895,16,0.029,0.235,6.4,13.1,20.1,1.3,2,21,1.4,2.8,4.3,0.108,0.3,1.3,1.6,1.7
0,28.7,5.9,12.2,0.486,5.4,10.9,0.493,1.9,2.4,1.9,4.9,2.1,14.4,1953,15.9,0.107,0.2,0.9,3.7,28.7,1.2,0.1,24.5,2.4,1.7,4.1,0.1,0.1,-1.4,-1.3,0.3
0,28.7,4.9,10.8,0.454,4,7.5,0.528,2,2.7,5.1,1.9,1.1,12.7,2298,14.5,0.309,0.251,5.3,9.6,10.5,1.4,1.4,20.1,2,1.7,3.7,0.077,-0.3,-0.7,-1,0.6
0,28.7,4.1,9.4,0.44,3,6.2,0.484,1.5,2,3.1,1.6,1.5,11,2350,9.8,0.342,0.215,2.4,6.3,9.3,1.6,0.7,18.5,0.1,1.1,1.2,0.024,-2.9,-1.1,-4,-1.2
0,28.7,4.9,10.9,0.448,4.9,10.8,0.449,2.1,2.8,8.3,1.4,2.1,11.9,2269,17.3,0.005,0.261,14.8,16.1,8.9,0.9,6.7,22.5,1.3,4.9,6.1,0.129,-1.7,1.4,-0.3,0.9
0,28.7,4.4,9.7,0.452,2.1,3.4,0.613,1.4,1.6,4.9,1.2,1,12.5,2322,14.6,0.651,0.169,1.5,8.7,5.7,1,6.5,16.7,2.3,4.3,6.7,0.138,0.4,1.8,2.2,2.4
0,28.7,4,8.5,0.469,4,8.5,0.469,0.7,1.4,7.7,1.4,1.3,8.7,2353,15.3,0,0.163,12.4,15,8.4,1.2,5.1,16.8,1.6,5.6,7.2,0.147,-1.1,2.2,1.1,1.9
0,28.7,2,4.9,0.409,2,4.7,0.416,0.8,1.1,2.4,4.2,1.4,4.8,2351,8.1,0.025,0.233,1.9,5,22.2,1.7,0.6,10.9,0,2,2.1,0.042,-3.6,0.6,-3,-0.6
0,28.8,2.5,6.1,0.407,1.4,3.3,0.441,1.3,1.6,2.4,3.6,1.3,7.3,1495,10.4,0.464,0.256,1.7,4.9,19.1,1.8,0.5,12.8,1.1,0.5,1.6,0.052,-2.3,-0.4,-2.7,-0.3
0,28.8,4,7.7,0.529,2.7,4.3,0.631,3.6,4.1,3,3.4,1.5,13,1843,14.9,0.441,0.541,2,5.6,15.7,0.8,0.9,16.2,4.1,1.4,5.4,0.142,0.6,0.1,0.7,1.2
0,28.8,4.7,11.7,0.404,2.8,6,0.46,3.5,4,4.7,1.6,1,14.8,1500,14.3,0.483,0.345,4.2,8.9,8.5,1.6,0.7,21.3,1.5,0.8,2.3,0.074,0.5,-1.1,-0.7,0.5
0,28.8,5.7,13.2,0.436,3.9,8.1,0.489,2.5,3.2,5.9,6.1,2.8,15.7,1469,17.5,0.388,0.246,4.6,11.1,33.9,2.7,1.2,26.1,1,1.9,2.8,0.093,1.1,0.7,1.8,1.4
0,28.8,5.6,11.6,0.483,4.5,8.9,0.5,2.3,2.9,2.9,4.9,2.4,14.6,1784,19.5,0.229,0.252,2.8,6.2,31.5,2.1,0.4,25.1,3.5,1.4,4.9,0.132,2.6,-0.6,2,1.8
0,28.8,3.5,8.7,0.402,2.8,6.3,0.443,1.7,2.7,4,2.1,1.5,9.4,2279,8.5,0.273,0.312,2.8,7.6,10.5,1.1,1.3,16.8,-1,0.7,-0.3,-0.007,-3,-1.4,-4.4,-1.4
0,28.8,3.5,9.1,0.381,1.9,4.3,0.449,1.5,1.8,5.5,2.1,1.6,10,2190,11.7,0.534,0.199,4.2,10.9,11.6,1.8,2.4,17.9,0.4,2.2,2.6,0.056,-1.1,0.2,-0.9,0.6
0,28.8,4.2,10.1,0.421,3.1,7.3,0.423,1.2,1.7,2.4,4.5,1.8,10.8,2307,12.4,0.272,0.168,1.8,5.1,28.6,1.4,0.6,20.3,1.5,1.3,2.8,0.059,-0.5,-1.2,-1.7,0.2
0,28.8,4.7,11.2,0.424,3.3,6.9,0.476,2,2.5,2.8,2.2,1.2,12.9,1639,12.2,0.38,0.226,2.7,5.3,11,1.6,1,20,1.1,1.5,2.6,0.076,-1.2,-0.4,-1.6,0.2
0,28.8,5.5,13.4,0.412,4.5,10,0.446,2.6,3.5,2.4,3,2,14.7,1756,13.7,0.249,0.261,1.4,4.9,18.4,1.7,0.7,26.1,0.3,0.6,0.9,0.026,-0.4,-1.8,-2.1,-0.1
0,28.8,4.6,9.5,0.486,3.4,6.4,0.534,1.2,1.4,4.4,1.5,0.9,11.7,1786,13.3,0.333,0.145,4.8,8.2,8.4,1.4,0.8,16.4,2,0.9,2.9,0.078,-0.5,-1.2,-1.7,0.1
0,28.8,3.5,8.7,0.401,1.4,2.6,0.538,1.5,1.9,5.9,2.5,1.1,10.5,1875,12.5,0.7,0.222,3,11,11.5,1.8,1.2,15.5,1.6,2.2,3.8,0.098,-0.5,0.4,-0.1,0.9
0,28.8,6.4,13.7,0.468,6.1,12.7,0.481,1.4,2.1,10.4,2.8,1.6,14.6,2163,19.1,0.073,0.155,8.6,19.6,16.9,1.7,2.8,24.8,0.8,3.1,4,0.088,0.8,0.6,1.4,1.9
0,28.8,3.3,8.9,0.375,2.4,5.8,0.413,1.6,2.1,4,1,0.9,9.2,2358,8.8,0.345,0.234,2.6,8.1,5.8,0.8,1.2,17.3,-0.4,1.2,0.8,0.016,-2.4,-1.1,-3.5,-0.9
0,28.8,3.9,8.1,0.482,3.9,8.1,0.482,1.9,2.9,4.3,2.1,1.4,9.7,1702,12.3,0,0.363,5,8.8,11.3,1.2,1.4,16.8,1,0.5,1.5,0.041,-1.2,-0.9,-2.1,0
0,28.8,4.5,12.2,0.37,2.8,7.3,0.387,2.2,3,4.5,1.1,1.5,12.8,2158,8.7,0.398,0.247,2.9,8.1,6,1,0.9,22.3,-2.2,0.9,-1.3,-0.03,-3.4,-2.3,-5.7,-2
0,28.8,4.1,10.5,0.387,2.3,5.1,0.452,2.7,3.4,3.2,6.6,1.6,12.6,2306,15.9,0.517,0.32,1.8,6,35,1.4,0.7,20.3,4.3,1.4,5.7,0.118,1.3,-0.7,0.6,1.5
0,28.8,5.5,10.6,0.516,5.5,10.5,0.521,2.6,3.5,8.2,1,1.4,13.5,1846,21.7,0.009,0.333,10.5,16.8,6.1,2.2,5.1,21.8,3.7,2.4,6.1,0.159,1.8,0.7,2.5,2.1
0,28.8,4.5,7.9,0.562,4.2,7.1,0.593,1.2,1.9,6.6,1.5,1.6,10.4,2214,15.4,0.108,0.234,9,13.3,8.7,1.3,3.2,16.4,3.2,3.1,6.3,0.136,-0.4,1.1,0.7,1.5
0,28.8,5.1,10.4,0.488,4.9,9.6,0.507,2.8,3.8,8.6,3.6,2.3,13.2,2132,16.3,0.082,0.365,7.4,16.3,19.3,1.1,1.4,21.4,2,1.5,3.5,0.08,-0.6,-0.3,-0.9,0.6
0,28.8,3.7,8.5,0.437,2.1,4.6,0.459,0.6,0.8,3.3,1.4,0.8,9.7,2336,11.4,0.463,0.09,1.3,6.9,7.7,0.9,0.5,16.1,1.6,2.8,4.4,0.091,-0.4,0,-0.4,1
0,28.9,5.2,11.6,0.448,3.1,6,0.521,2.5,3.1,4.2,3.4,1.2,14.9,2344,16.3,0.485,0.265,2.7,7.9,17.4,1.7,0.6,20.9,4.4,2.3,6.7,0.137,1.3,0.4,1.7,2.1
0,28.9,3.8,9.8,0.389,3,7.5,0.403,1.8,2.2,4.2,1.7,1.1,10.2,139,5.1,0,0.467,7,8.2,3.7,1.2,2.2,15.2,-0.2,0.1,-0.1,-0.035,-6.3,-1.7,-8,-0.2
